"","transactionid","commitdate","ns","nm","nf","entropy","la","ld","lt","fix","ndev","pd","npt","exp","rexp","sexp","bug"
"4413",4413,"2010-08-04 16:15:31",14,1,2,0.0872805888836333,0.473958333333333,0,192,0,14,1,0.0436402944418167,14,1,0.0872805888836333,0
"4414",4414,"2015-03-03 16:17:40",16,2,2,0.124372144151769,0.0785992217898833,0.104280155642023,1285,0,16,2,0.0621860720758844,16,2,0.124372144151769,0
"4415",4415,"2012-09-10 17:00:25",9,1,1,0,0.0892857142857143,0.0803571428571429,224,1,9,1,0,9,1,0,0
"4416",4416,"2017-01-30 11:24:56",9,1,1,0,0.80952380952381,0,21,0,9,1,0,9,1,0,0
"4417",4417,"2009-12-08 15:08:03",9,1,1,0,0.00480769230769231,0,208,0,9,1,0,9,1,0,0
"4418",4418,"2010-05-06 11:49:25",10,1,2,0.91829583405449,0.013215859030837,0.013215859030837,227,0,10,1,0.459147917027245,10,1,0.91829583405449,0
"4419",4419,"2007-01-17 09:37:36",10,1,1,0,0.0294117647058824,0,34,1,10,1,0,10,1,0,0
"4420",4420,"2016-02-26 13:42:16",9,1,1,0,0.0521739130434783,0.0630434782608696,460,0,9,1,0,9,1,0,0
"4421",4421,"2006-05-04 14:22:44",9,1,1,0,0.00531914893617021,0.00265957446808511,376,1,9,1,0,9,1,0,0
"4422",4422,"2017-09-21 08:13:42",9,1,1,0,0.00952380952380952,0.00952380952380952,105,0,9,1,0,9,1,0,0
"4423",4423,"2006-09-22 18:40:43",9,1,2,0.21497820032771,0.113175675675676,0.0844594594594595,592,1,9,1,0.107489100163855,9,1,0.21497820032771,0
"4424",4424,"2013-01-10 16:43:21",16,1,6,2.15061612415117,0.0227272727272727,2.26818181818182,220,0,16,1,0.358436020691862,16,1,2.15061612415117,0
"4425",4425,"2006-08-10 18:48:24",13,1,4,1.1709471314129,0.097601323407775,0.000827129859387924,1209,1,13,1,0.292736782853225,13,1,1.1709471314129,1
"4426",4426,"2006-11-25 16:56:12",36,2,18,3.78398395215452,0.500574052812859,0.392269422120168,2613,0,36,2,0.210221330675251,36,2,3.78398395215452,0
"4427",4427,"2006-04-09 20:29:18",8,1,2,1,1,1,160,0,8,1,0.5,8,1,1,0
"4428",4428,"2018-04-18 09:04:11",9,1,1,0,0.00446791226645004,0.000812347684809098,2462,1,9,1,0,9,1,0,0
"4429",4429,"2013-11-02 15:24:01",8,1,1,0,0.490196078431373,0.163398692810458,153,0,8,1,0,8,1,0,0
"4430",4430,"2013-06-05 11:51:41",9,1,1,0,0.996466431095406,0,283,0,9,1,0,9,1,0,0
"4431",4431,"2010-01-06 11:35:49",9,1,1,0,0.0172413793103448,0.0172413793103448,58,0,9,1,0,9,1,0,0
"4432",4432,"2013-06-17 21:36:33",19,2,2,0.815102504802871,0.980952380952381,0,105,1,19,2,0.407551252401435,19,2,0.815102504802871,0
"4433",4433,"2014-02-12 13:26:16",9,1,2,0.653109112141867,0.0476653696498054,0.0739299610894942,1028,0,9,1,0.326554556070933,9,1,0.653109112141867,0
"4434",4434,"2015-02-17 15:42:45",20,2,18,3.33726874295419,0.323317518889475,0.00456861711474258,5691,0,20,2,0.185403819053011,20,2,3.33726874295419,1
"4435",4435,"2011-09-06 19:35:33",14,1,2,0.954434002924965,0.0254083484573503,0.00362976406533575,551,0,14,1,0.477217001462482,14,1,0.954434002924965,0
"4436",4436,"2006-08-23 15:31:40",9,1,1,0,0.0019047619047619,0.0019047619047619,525,1,9,1,0,9,1,0,0
"4437",4437,"2013-05-22 13:41:02",0,0,1,0,0.00127226463104326,0.00127226463104326,1572,0,0,0,0,0,0,0,0
"4438",4438,"2013-06-09 19:39:59",6,1,4,1.57996993131563,0.0109400324149109,0,2468,0,6,1,0.394992482828909,6,1,1.57996993131563,0
"4439",4439,"2006-07-28 09:54:32",31,2,13,1.70261614498188,0.244471744471744,0.244471744471744,814,0,31,2,0.130970472690914,31,2,1.70261614498188,1
"4440",4440,"2009-09-23 17:51:45",10,1,1,0,0,0.00146842878120411,681,0,10,1,0,10,1,0,0
"4441",4441,"2007-02-07 11:12:53",20,1,12,2.66083685729261,0.0648367250354946,0.0837671557027922,2113,1,20,1,0.221736404774384,20,1,2.66083685729261,1
"4442",4442,"2006-10-05 07:20:31",11,1,7,2.76926232488724,0.988857938718663,0,359,0,11,1,0.39560890355532,11,1,2.76926232488724,0
"4443",4443,"2013-02-20 23:17:15",9,1,2,0.696212260125146,0.0307692307692308,0.0395604395604396,455,1,9,1,0.348106130062573,9,1,0.696212260125146,0
"4444",4444,"2009-03-16 17:22:40",9,1,1,0,0.0591715976331361,0.00591715976331361,169,0,9,1,0,9,1,0,0
"4445",4445,"2017-12-22 18:40:33",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"4446",4446,"2014-08-18 13:23:56",16,2,3,0.63200781879615,0.262123197903014,0.0131061598951507,763,1,16,2,0.21066927293205,16,2,0.63200781879615,1
"4447",4447,"2006-02-05 19:58:14",9,1,4,1.49331897253996,0.0304526748971193,0.0181069958847737,1215,0,9,1,0.37332974313499,9,1,1.49331897253996,1
"4448",4448,"2010-01-16 20:27:33",9,1,1,0,0.0871559633027523,0.0779816513761468,218,1,9,1,0,9,1,0,0
"4449",4449,"2013-06-05 18:41:58",8,1,1,0,0.122448979591837,0.0102040816326531,98,1,8,1,0,8,1,0,0
"4450",4450,"2006-04-14 08:38:50",10,1,5,2.11831228169764,0.0898876404494382,0.0141670737664875,2047,1,10,1,0.423662456339528,10,1,2.11831228169764,1
"4451",4451,"2010-11-24 11:30:49",9,1,1,0,0.000812347684809098,0.000812347684809098,1231,1,9,1,0,9,1,0,0
"4452",4452,"2010-10-26 10:32:31",8,1,1,0,0.994011976047904,0,167,0,8,1,0,8,1,0,0
"4453",4453,"2011-03-01 16:29:24",11,1,2,0.970950594454669,0.0106666666666667,0.00266666666666667,375,0,11,1,0.485475297227334,11,1,0.970950594454669,0
"4454",4454,"2019-08-07 07:43:49",121,12,36,4.14095768113148,0.0229788335814616,0.0122338015405528,15449,0,121,12,0.115026602253652,121,12,4.14095768113148,0
"4455",4455,"2013-11-13 16:37:49",14,1,2,0.995148095654003,0.211764705882353,0.0274509803921569,255,0,14,1,0.497574047827001,14,1,0.995148095654003,0
"4456",4456,"2010-12-10 13:07:00",9,1,1,0,0.00352733686067019,0.00352733686067019,1134,1,9,1,0,9,1,0,1
"4457",4457,"2013-06-13 19:46:00",1,1,1,0,0,0.0324074074074074,432,0,1,1,0,1,1,0,0
"4458",4458,"2008-06-20 16:26:49",9,1,1,0,0.0015748031496063,0.0015748031496063,635,0,9,1,0,9,1,0,0
"4459",4459,"2015-03-06 10:01:33",61,6,9,2.52404997778851,0.0318774216273336,0.0126805213103205,5678,0,61,6,0.280449997532057,61,6,2.52404997778851,0
"4460",4460,"2010-01-22 10:59:46",16,1,3,0.644158357210477,0.0700808625336927,0.000336927223719677,2968,1,16,1,0.214719452403492,16,1,0.644158357210477,1
"4461",4461,"2012-11-16 21:44:59",8,1,1,0,0.0190930787589499,0.0405727923627685,419,1,8,1,0,8,1,0,0
"4462",4462,"2007-12-08 21:31:14",8,1,1,0,0.0560747663551402,0,214,1,8,1,0,8,1,0,0
"4463",4463,"2013-05-16 23:03:17",26,3,5,1.96235448365787,0.00942972608890885,0.000449034575662326,2227,0,26,3,0.392470896731573,26,3,1.96235448365787,0
"4464",4464,"2015-03-06 08:05:11",5,1,1,0,0.036144578313253,0.036144578313253,83,0,5,1,0,5,1,0,0
"4465",4465,"2015-05-15 14:06:04",11,1,2,0.70246655129039,0.030952380952381,0.019047619047619,420,0,11,1,0.351233275645195,11,1,0.70246655129039,0
"4466",4466,"2012-09-20 10:48:56",34,3,10,2.77031667115723,0.0246085011185682,0.437360178970917,1788,1,34,3,0.277031667115723,34,3,2.77031667115723,0
"4467",4467,"2012-06-13 21:43:21",9,1,1,0,0.0291970802919708,0.0145985401459854,274,0,9,1,0,9,1,0,0
"4468",4468,"2009-07-29 10:26:19",8,1,1,0,0.00511363636363636,0.00340909090909091,1760,1,8,1,0,8,1,0,0
"4469",4469,"2006-01-09 15:02:52",4,1,3,1.41292642980438,0.967741935483871,0,93,0,4,1,0.47097547660146,4,1,1.41292642980438,0
"4470",4470,"2015-07-07 19:03:42",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"4471",4471,"2006-07-20 12:50:15",16,1,15,3.15889964035919,0.29070981210856,0.0563674321503132,3832,0,16,1,0.210593309357279,16,1,3.15889964035919,1
"4472",4472,"2015-10-22 11:41:02",9,1,1,0,0.0105820105820106,0.0105820105820106,189,0,9,1,0,9,1,0,0
"4473",4473,"2011-03-23 13:13:14",7,1,1,0,0.00302114803625378,0.00302114803625378,331,0,7,1,0,7,1,0,0
"4474",4474,"2008-02-07 12:57:52",8,1,1,0,0.0011997600479904,0.0011997600479904,1667,0,8,1,0,8,1,0,0
"4475",4475,"2011-02-16 16:12:18",28,2,7,2.28851451126535,0.0878492090205318,0.00774150117805453,2971,0,28,2,0.326930644466479,28,2,2.28851451126535,0
"4476",4476,"2008-06-12 14:31:27",21,1,16,1.96405848931893,0.108765000759532,0.0552939389336169,6583,0,21,1,0.122753655582433,21,1,1.96405848931893,0
"4477",4477,"2011-07-19 12:11:45",15,1,4,1.64580822451434,0.0453843778944119,0.00154368632293918,3239,0,15,1,0.411452056128585,15,1,1.64580822451434,1
"4478",4478,"2008-09-08 13:57:16",25,22,26,4.51990257979396,0.00564227948091029,0.00564227948091029,5317,0,25,22,0.173842406915152,25,22,4.51990257979396,0
"4479",4479,"2010-08-04 09:41:54",16,1,3,1.432983121056,0.00453129425092042,0.000849617672047579,3531,0,16,1,0.477661040352002,16,1,1.432983121056,0
"4480",4480,"2006-02-22 09:35:03",10,1,7,2.44144188156199,0.551569506726457,0.0373692077727952,669,0,10,1,0.348777411651713,10,1,2.44144188156199,0
"4481",4481,"2006-01-06 17:24:01",5,1,110,6.30317512208257,0.984765897973445,0,7155,0,5,1,0.0573015920189324,5,1,6.30317512208257,0
"4482",4482,"2008-04-01 16:02:19",8,1,1,0,0.0507246376811594,0.0289855072463768,138,0,8,1,0,8,1,0,0
"4483",4483,"2012-08-01 10:49:39",9,1,1,0,0.164179104477612,0,134,0,9,1,0,9,1,0,1
"4484",4484,"2006-02-15 14:57:46",7,1,1,0,0.000594883997620464,0.00118976799524093,1681,0,7,1,0,7,1,0,0
"4485",4485,"2006-07-01 04:22:58",16,1,7,2.53831059561501,0.0118534482758621,0.0118534482758621,928,0,16,1,0.362615799373572,16,1,2.53831059561501,0
"4486",4486,"2013-05-30 16:10:47",9,1,3,0.72088645969795,0.415841584158416,0.0371287128712871,404,0,9,1,0.240295486565983,9,1,0.72088645969795,1
"4487",4487,"2011-10-05 23:17:22",9,1,1,0,0.470588235294118,0.441176470588235,68,1,9,1,0,9,1,0,0
"4488",4488,"2006-06-20 22:26:49",13,1,2,0.58587329286192,0.0618238021638331,0.0370942812982998,647,0,13,1,0.29293664643096,13,1,0.58587329286192,1
"4489",4489,"2009-09-08 14:02:21",31,1,11,2.55600201895958,0.0633431838622639,0.0032121289991006,7783,0,31,1,0.232363819905417,31,1,2.55600201895958,1
"4490",4490,"2009-04-23 08:27:55",1,1,1,0,0.00578871201157742,0,691,0,1,1,0,1,1,0,0
"4491",4491,"2010-10-26 16:52:08",15,1,3,1.49078304713638,0.0114300903774588,0.00398724082934609,3762,1,15,1,0.496927682378794,15,1,1.49078304713638,1
"4492",4492,"2015-10-07 11:53:57",8,1,1,0,0.000318979266347687,0.000637958532695375,3135,0,8,1,0,8,1,0,0
"4493",4493,"2011-05-31 15:10:50",8,1,1,0,0.0304347826086957,0,230,0,8,1,0,8,1,0,0
"4494",4494,"2011-11-02 13:31:02",8,1,1,0,1,0,99,0,8,1,0,8,1,0,0
"4495",4495,"2011-11-02 17:23:15",14,1,2,0.591672778582327,0.196185286103542,0.0517711171662125,367,0,14,1,0.295836389291164,14,1,0.591672778582327,0
"4496",4496,"2008-04-15 14:38:02",23,20,24,4.39272490511343,0.0056236192006427,0.0056236192006427,4979,0,23,20,0.183030204379726,23,20,4.39272490511343,0
"4497",4497,"2006-04-10 20:41:13",10,1,1,0,0.0297766749379653,0.00744416873449132,403,0,10,1,0,10,1,0,0
"4498",4498,"2010-02-03 13:59:29",8,1,1,0,0.00462962962962963,0.00694444444444444,432,1,8,1,0,8,1,0,0
"4499",4499,"2013-01-15 21:53:43",3,1,1,0,0.036231884057971,0,138,1,3,1,0,3,1,0,0
"4500",4500,"2010-07-13 13:26:04",9,2,4,1.31943930617843,0.583710407239819,0.0301659125188537,663,0,9,2,0.329859826544608,9,2,1.31943930617843,1
"4501",4501,"2006-03-04 01:32:44",9,1,2,0.811278124459133,0.0766423357664234,0.0401459854014599,274,1,9,1,0.405639062229566,9,1,0.811278124459133,0
"4502",4502,"2007-07-03 02:04:07",9,1,1,0,0.0040650406504065,0.0040650406504065,246,0,9,1,0,9,1,0,0
"4503",4503,"2007-06-25 12:46:26",8,1,2,0.91829583405449,0.00525394045534151,0.00525394045534151,571,1,8,1,0.459147917027245,8,1,0.91829583405449,0
"4504",4504,"2008-06-16 16:11:38",71,4,96,6.2642976201393,0.575991522858008,0.546170148349985,6606,0,71,4,0.0652531002097843,71,4,6.2642976201393,1
"4505",4505,"2010-07-11 16:09:02",10,1,1,0,0.0254777070063694,0,785,0,10,1,0,10,1,0,0
"4506",4506,"2009-11-17 15:10:04",9,1,1,0,0,0,0,0,9,1,0,9,1,0,0
"4507",4507,"2018-02-16 14:32:24",8,1,1,0,0.013745704467354,0,291,0,8,1,0,8,1,0,0
"4508",4508,"2019-01-09 14:39:11",9,1,1,0,0.00284900284900285,0.00284900284900285,351,1,9,1,0,9,1,0,0
"4509",4509,"2006-06-08 14:15:55",17,1,3,1.11055225118328,0.0280112044817927,0.0140056022408964,714,0,17,1,0.37018408372776,17,1,1.11055225118328,0
"4510",4510,"2015-05-22 15:39:54",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"4511",4511,"2010-05-17 08:59:19",6,1,2,1,0.00919117647058824,0,1088,1,6,1,0.5,6,1,1,0
"4512",4512,"2008-03-17 13:34:11",9,1,1,0,0.0087173100871731,0,803,0,9,1,0,9,1,0,1
"4513",4513,"2010-10-20 09:19:42",18,1,4,1.67393118606266,0.0271867612293144,0.024822695035461,846,0,18,1,0.418482796515664,18,1,1.67393118606266,0
"4514",4514,"2013-04-25 16:25:51",9,1,1,0,0.00231481481481481,0,3024,0,9,1,0,9,1,0,0
"4515",4515,"2012-08-23 14:45:17",8,1,1,0,0.00722543352601156,0.00144508670520231,692,0,8,1,0,8,1,0,0
"4516",4516,"2013-04-22 11:29:48",8,1,1,0,1,0,91,0,8,1,0,8,1,0,0
"4517",4517,"2014-02-12 13:53:18",9,1,1,0,0.0214646464646465,0,792,0,9,1,0,9,1,0,0
"4518",4518,"2007-06-07 16:29:18",8,1,1,0,0.0287539936102236,0.00319488817891374,313,0,8,1,0,8,1,0,0
"4519",4519,"2013-05-16 19:58:23",8,1,2,0.811278124459133,0.0644490644490645,0.0187110187110187,481,0,8,1,0.405639062229566,8,1,0.811278124459133,0
"4520",4520,"2016-11-22 16:07:28",16,2,2,0.836640741941167,0.0170777988614801,0.0113851992409867,527,0,16,2,0.418320370970584,16,2,0.836640741941167,0
"4521",4521,"2014-06-05 16:16:01",8,1,1,0,0.02833031946956,0.00120554550934298,1659,0,8,1,0,8,1,0,1
"4522",4522,"2013-07-31 11:50:06",12,1,12,3.35600536992417,0.00542372881355932,0.00491525423728814,5900,0,12,1,0.279667114160348,12,1,3.35600536992417,0
"4523",4523,"2009-08-20 12:56:21",4,1,1,0,0.0043859649122807,0,228,0,4,1,0,4,1,0,0
"4524",4524,"2011-05-26 20:43:32",16,1,6,2.53163037156062,0.185245901639344,0.0258196721311475,2440,1,16,1,0.421938395260103,16,1,2.53163037156062,1
"4525",4525,"2010-07-12 12:39:29",4,1,1,0,0.00841750841750842,0.00841750841750842,594,1,4,1,0,4,1,0,0
"4526",4526,"2011-08-01 09:53:47",1,1,2,0.863120568566631,0.0037593984962406,0.0006265664160401,1596,0,1,1,0.431560284283315,1,1,0.863120568566631,0
"4527",4527,"2015-02-27 16:22:26",8,1,1,0,0.263440860215054,0.0860215053763441,186,0,8,1,0,8,1,0,0
"4528",4528,"2006-01-13 02:52:57",9,1,10,2.41641911928566,0.862324204293116,0.751295336787565,1351,0,9,1,0.241641911928566,9,1,2.41641911928566,1
"4529",4529,"2006-04-15 05:37:06",1,1,1,0,0.0227272727272727,0,220,0,1,1,0,1,1,0,0
"4530",4530,"2013-09-27 04:51:11",9,1,1,0,0.004,0.004,500,0,9,1,0,9,1,0,0
"4531",4531,"2011-03-28 20:28:31",4,1,1,0,0.00314465408805031,0.00314465408805031,318,0,4,1,0,4,1,0,1
"4532",4532,"2013-01-29 16:31:56",4,1,1,0,0,0.0689655172413793,87,0,4,1,0,4,1,0,0
"4533",4533,"2013-11-01 18:04:35",8,1,1,0,0.00544959128065395,0.00272479564032698,367,0,8,1,0,8,1,0,0
"4534",4534,"2015-08-06 14:52:18",8,1,1,0,0.00769230769230769,0.00769230769230769,260,0,8,1,0,8,1,0,0
"4535",4535,"2008-12-17 11:56:33",0,0,1,0,0.0135811293781272,0,1399,0,0,0,0,0,0,0,0
"4536",4536,"2014-05-13 00:45:05",9,1,1,0,0,0.00129032258064516,1550,1,9,1,0,9,1,0,0
"4537",4537,"2006-03-15 23:29:39",9,1,1,0,0.00704225352112676,0.0140845070422535,142,1,9,1,0,9,1,0,0
"4538",4538,"2014-12-23 13:16:28",4,1,1,0,0.0438448566610455,0.0472175379426644,593,0,4,1,0,4,1,0,0
"4539",4539,"2008-02-29 09:22:02",9,1,1,0,0.00383141762452107,0.00383141762452107,783,0,9,1,0,9,1,0,1
"4540",4540,"2012-04-24 16:17:53",26,23,27,4.64022392894185,0.00502596749874351,0.00502596749874351,5969,0,26,23,0.171860145516365,26,23,4.64022392894185,0
"4541",4541,"2006-12-28 20:58:00",1,1,1,0,0.00266666666666667,0,375,0,1,1,0,1,1,0,0
"4542",4542,"2006-07-02 16:49:07",9,1,1,0,0.0338345864661654,0.0037593984962406,266,0,9,1,0,9,1,0,0
"4543",4543,"2006-07-24 16:31:36",9,1,1,0,0.021505376344086,0.032258064516129,93,0,9,1,0,9,1,0,0
"4544",4544,"2016-07-28 13:10:44",15,2,2,0.76420450650862,0.0162337662337662,0.012987012987013,308,0,15,2,0.38210225325431,15,2,0.76420450650862,1
"4545",4545,"2008-03-12 17:08:48",8,1,1,0,0.0894495412844037,0,436,0,8,1,0,8,1,0,0
"4546",4546,"2011-12-05 15:44:26",8,1,1,0,0.00413793103448276,0.00206896551724138,1450,0,8,1,0,8,1,0,0
"4547",4547,"2018-04-18 12:34:07",9,1,1,0,0.000815328169588259,0.00448430493273543,2453,0,9,1,0,9,1,0,0
"4548",4548,"2009-09-09 16:00:09",5,1,6,2.18568842878108,0.326923076923077,0.326923076923077,312,0,5,1,0.364281404796846,5,1,2.18568842878108,1
"4549",4549,"2006-02-24 13:16:09",7,1,5,1.93250939658812,0.0390428211586902,0.0170025188916877,1588,1,7,1,0.386501879317624,7,1,1.93250939658812,0
"4550",4550,"2014-01-28 16:08:53",17,2,2,0.650022421648354,0.0122818358112476,0.00711053652230123,1547,1,17,2,0.325011210824177,17,2,0.650022421648354,0
"4551",4551,"2009-05-24 12:07:36",1,1,1,0,0.00285714285714286,0,700,0,1,1,0,1,1,0,0
"4552",4552,"2011-08-26 11:58:02",8,1,3,1.38506596912913,0.18816067653277,0.00211416490486258,473,0,8,1,0.461688656376377,8,1,1.38506596912913,0
"4553",4553,"2012-11-06 22:03:14",52,4,138,6.39683151232015,0.828523216571628,0.842779006167811,17186,0,52,4,0.0463538515385518,52,4,6.39683151232015,0
"4554",4554,"2011-01-04 13:02:03",12,1,2,0.954434002924965,0.0035377358490566,0.00275157232704402,2544,0,12,1,0.477217001462482,12,1,0.954434002924965,0
"4555",4555,"2007-03-14 18:37:31",8,1,1,0,0.000598444045481747,0.000598444045481747,1671,0,8,1,0,8,1,0,0
"4556",4556,"2006-05-03 15:25:17",9,1,1,0,0.0460829493087558,0.00460829493087558,217,0,9,1,0,9,1,0,0
"4557",4557,"2009-09-11 19:31:11",8,1,2,0.771311106084978,0.072753209700428,0.0470756062767475,701,0,8,1,0.385655553042489,8,1,0.771311106084978,0
"4558",4558,"2009-09-17 14:02:19",26,23,27,4.64022392894185,0.0056785917092561,0.0056785917092561,5283,0,26,23,0.171860145516365,26,23,4.64022392894185,1
"4559",4559,"2013-08-15 21:24:17",8,1,2,0.0489313983050112,0.151615575807788,0,1207,0,8,1,0.0244656991525056,8,1,0.0489313983050112,0
"4560",4560,"2011-05-11 18:43:43",16,1,2,0.0747043371547961,0.0816479400749064,0.000749063670411985,1335,0,16,1,0.0373521685773981,16,1,0.0747043371547961,0
"4561",4561,"2016-05-10 10:59:12",15,2,2,0.91829583405449,0.0488599348534202,0.00977198697068404,307,0,15,2,0.459147917027245,15,2,0.91829583405449,0
"4562",4562,"2013-04-02 13:25:42",4,1,1,0,0.0106382978723404,0.0106382978723404,94,0,4,1,0,4,1,0,0
"4563",4563,"2007-07-18 20:29:13",8,1,1,0,0.104166666666667,0.0347222222222222,144,0,8,1,0,8,1,0,0
"4564",4564,"2006-01-23 16:48:10",8,1,1,0,0,0.00454545454545455,220,0,8,1,0,8,1,0,0
"4565",4565,"2016-07-30 12:59:10",11,1,1,0,0.151515151515152,0.0757575757575758,66,0,11,1,0,11,1,0,0
"4566",4566,"2006-01-05 15:35:45",10,1,1,0,0.00354609929078014,0.00354609929078014,282,0,10,1,0,10,1,0,0
"4567",4567,"2011-05-31 18:36:44",16,1,2,0.446481346896803,0.0185528756957328,0.0080395794681509,1617,1,16,1,0.223240673448402,16,1,0.446481346896803,0
"4568",4568,"2016-08-02 09:02:54",41,37,42,5.37975312679512,0.00347306356514013,0.00347306356514013,12381,0,41,37,0.128089360161789,41,37,5.37975312679512,0
"4569",4569,"2011-10-04 14:25:28",8,1,1,0,0.008,0.008,125,0,8,1,0,8,1,0,0
"4570",4570,"2012-01-04 15:20:55",9,1,1,0,0.0223048327137546,0.00557620817843866,538,0,9,1,0,9,1,0,0
"4571",4571,"2012-01-13 14:10:11",8,1,1,0,0.0206185567010309,0.0103092783505155,194,1,8,1,0,8,1,0,0
"4572",4572,"2006-12-29 20:27:00",9,1,3,1.52192809488736,0.0882352941176471,0.0588235294117647,102,0,9,1,0.507309364962454,9,1,1.52192809488736,0
"4573",4573,"2013-12-10 09:09:21",25,3,6,1.44472276517591,0.023021582733813,0.000575539568345324,3475,0,25,3,0.240787127529318,25,3,1.44472276517591,0
"4574",4574,"2016-07-14 10:46:05",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"4575",4575,"2006-03-30 09:30:03",1,1,1,0,0.0575539568345324,0.0431654676258993,139,0,1,1,0,1,1,0,0
"4576",4576,"2010-03-01 15:00:47",14,3,5,1.82270665225691,0.0394477317554241,0.029585798816568,507,0,14,3,0.364541330451382,14,3,1.82270665225691,0
"4577",4577,"2010-05-31 13:44:17",15,2,2,0.140696225316814,0.549815498154982,0.00738007380073801,271,1,15,2,0.0703481126584069,15,2,0.140696225316814,0
"4578",4578,"2007-01-05 11:47:49",9,1,1,0,0.00448430493273543,0.00448430493273543,223,0,9,1,0,9,1,0,0
"4579",4579,"2010-07-07 07:35:31",9,1,1,0,0.00151898734177215,0.00354430379746835,1975,1,9,1,0,9,1,0,0
"4580",4580,"2005-12-22 20:12:29",119,1,408,8.22198936571809,0.992627751969299,0.992627751969299,19804,0,119,1,0.0201519347198973,119,1,8.22198936571809,0
"4581",4581,"2011-11-18 18:03:25",9,1,1,0,0.0408163265306122,0,98,0,9,1,0,9,1,0,0
"4582",4582,"2010-02-01 18:09:32",9,1,1,0,0.00187852222917971,0.000626174076393237,1597,0,9,1,0,9,1,0,0
"4583",4583,"2010-08-13 10:21:15",10,1,1,0,0.121212121212121,0.0303030303030303,99,1,10,1,0,10,1,0,0
"4584",4584,"2007-06-12 15:47:35",9,1,1,0,0.00645161290322581,0.00645161290322581,155,1,9,1,0,9,1,0,0
"4585",4585,"2008-11-05 17:01:05",8,1,1,0,0.0862068965517241,0.0574712643678161,174,0,8,1,0,8,1,0,0
"4586",4586,"2013-05-01 23:29:15",3,1,1,0,0.994252873563218,0,174,0,3,1,0,3,1,0,1
"4587",4587,"2006-09-29 15:10:28",7,1,2,0.38094658570539,0.00767543859649123,0.00712719298245614,3648,0,7,1,0.190473292852695,7,1,0.38094658570539,1
"4588",4588,"2006-06-05 13:48:45",9,1,1,0,0,0.00261096605744125,383,1,9,1,0,9,1,0,0
"4589",4589,"2018-05-18 10:32:00",18,2,2,0.113274303497097,0.0703922622246104,0.000537345513164965,1861,0,18,2,0.0566371517485484,18,2,0.113274303497097,0
"4590",4590,"2016-10-03 07:32:40",3,3,4,1.35677964944704,0.00416435313714603,0.00138811771238201,3602,0,3,3,0.33919491236176,3,3,1.35677964944704,0
"4591",4591,"2010-12-21 15:13:33",13,2,2,0.91829583405449,0.0121951219512195,0.0121951219512195,246,0,13,2,0.459147917027245,13,2,0.91829583405449,0
"4592",4592,"2015-01-08 15:06:40",4,1,1,0,0.0526315789473684,0.0526315789473684,38,0,4,1,0,4,1,0,0
"4593",4593,"2008-09-04 10:33:37",1,1,2,0.91829583405449,0.000502008032128514,0.00251004016064257,1992,1,1,1,0.459147917027245,1,1,0.91829583405449,1
"4594",4594,"2015-03-13 15:47:30",20,1,38,4.79608707411295,0.734332948865821,0.011277713699859,7803,0,20,1,0.126212817739814,20,1,4.79608707411295,1
"4595",4595,"2009-09-25 20:10:53",98,9,142,5.34356480918128,0,16.5496246872394,1199,0,98,9,0.0376307380928259,98,9,5.34356480918128,0
"4596",4596,"2006-04-07 22:02:07",16,1,8,2.39007810790179,0.504772004241782,0.0222693531283139,943,1,16,1,0.298759763487724,16,1,2.39007810790179,1
"4597",4597,"2017-04-04 14:17:27",18,2,2,0.650022421648354,0.0156494522691706,0.00312989045383412,639,0,18,2,0.325011210824177,18,2,0.650022421648354,0
"4598",4598,"2005-12-13 16:24:28",4,1,1,0,0.0795454545454545,0.0227272727272727,88,1,4,1,0,4,1,0,0
